id,doi_url,title,path
evidence_import_refs_2025_09_12_10_1016_j_jpain_2021_03_147,https://doi.org/10.1016/j.jpain.2021.03.147,Non-Surgical Interventions for Lumbar Spinal Stenosis Leading To Neurogenic Claudication: A Clinical Practice Guideline,evidence/evidence_import_refs_2025_09_12_10_1016_j_jpain_2021_03_147.md
evidence_import_refs_2025_09_12_10_1016_j_jpain_2024_02_002,https://doi.org/10.1016/j.jpain.2024.02.002,A Qualitative Study Identifying Barriers and Enablers to Exercise Adherence in People with Chronic Low Back Pain. “It’s a personal journey”,evidence/evidence_import_refs_2025_09_12_10_1016_j_jpain_2024_02_002.md
evidence_import_refs_2025_09_12_10_1016_j_jphys_2018_02_009,https://doi.org/10.1016/j.jphys.2018.02.009,The predictive ability of the STarT Back Tool was limited in people with chronic low back pain: a prospective cohort study,evidence/evidence_import_refs_2025_09_12_10_1016_j_jphys_2018_02_009.md
evidence_import_refs_2025_09_12_10_1016_j_jphys_2022_03_009,https://doi.org/10.1016/j.jphys.2022.03.009,No prognostic model for people with recent-onset low back pain has yet been demonstrated to be suitable for use in clinical practice: a systematic review,evidence/evidence_import_refs_2025_09_12_10_1016_j_jphys_2022_03_009.md
evidence_import_refs_2025_09_12_10_1016_j_jse_2018_04_004,https://doi.org/10.1016/j.jse.2018.04.004,Shoulder adhesive capsulitis: epidemiology and predictors of surgery,evidence/evidence_import_refs_2025_09_12_10_1016_j_jse_2018_04_004.md
evidence_import_refs_2025_09_12_10_1016_j_jse_2019_04_001,https://doi.org/10.1016/j.jse.2019.04.001,Bilateral magnetic resonance imaging findings in individuals with unilateral shoulder pain,evidence/evidence_import_refs_2025_09_12_10_1016_j_jse_2019_04_001.md
evidence_import_refs_2025_09_12_10_1016_j_math_2006_02_004,https://doi.org/10.1016/j.math.2006.02.004,The lumbar multifidus: Does the evidence support clinical beliefs?,evidence/evidence_import_refs_2025_09_12_10_1016_j_math_2006_02_004.md
evidence_import_refs_2025_09_12_10_1016_j_math_2006_06_011,https://doi.org/10.1016/j.math.2006.06.011,Measurement of lumbar multifidus muscle contraction with rehabilitative ultrasound imaging,evidence/evidence_import_refs_2025_09_12_10_1016_j_math_2006_06_011.md
evidence_import_refs_2025_09_12_10_1016_j_math_2007_05_009,https://doi.org/10.1016/j.math.2007.05.009,Can we predict poor recovery from recent-onset nonspecific low back pain? A systematic review,evidence/evidence_import_refs_2025_09_12_10_1016_j_math_2007_05_009.md
evidence_import_refs_2025_09_12_10_1016_j_math_2008_09_001,https://doi.org/10.1016/j.math.2008.09.001,The mechanisms of manual therapy in the treatment of musculoskeletal pain: A comprehensive model,evidence/evidence_import_refs_2025_09_12_10_1016_j_math_2008_09_001.md
evidence_import_refs_2025_09_12_10_1016_j_math_2012_03_013,https://doi.org/10.1016/j.math.2012.03.013,Mechanisms-based classifications of musculoskeletal pain: Part 1 of 3: Symptoms and signs of central sensitisation in patients with low back (±leg) pain,evidence/evidence_import_refs_2025_09_12_10_1016_j_math_2012_03_013.md
evidence_import_refs_2025_09_12_10_1016_j_math_2013_07_005,https://doi.org/10.1016/j.math.2013.07.005,The central nervous system – An additional consideration in ‘rotator cuff tendinopathy’ and a potential basis for understanding response to loaded therapeutic exercise,evidence/evidence_import_refs_2025_09_12_10_1016_j_math_2013_07_005.md
evidence_import_refs_2025_09_12_10_1016_j_math_2015_04_015,https://doi.org/10.1016/j.math.2015.04.015,Joint position sense error in people with neck pain: A systematic review,evidence/evidence_import_refs_2025_09_12_10_1016_j_math_2015_04_015.md
evidence_import_refs_2025_09_12_10_1016_j_msksp_2017_03_003,https://doi.org/10.1016/j.msksp.2017.03.003,"Adverse events in a chiropractic spinal manipulative therapy single-blinded, placebo, randomized controlled trial for migraineurs",evidence/evidence_import_refs_2025_09_12_10_1016_j_msksp_2017_03_003.md
evidence_import_refs_2025_09_12_10_1016_j_msksp_2018_03_006,https://doi.org/10.1016/j.msksp.2018.03.006,A new clinical model for facilitating the development of pattern recognition skills in clinical pain assessment,evidence/evidence_import_refs_2025_09_12_10_1016_j_msksp_2018_03_006.md
evidence_import_refs_2025_09_12_10_1016_j_msksp_2018_09_006,https://doi.org/10.1016/j.msksp.2018.09.006,Centralization and directional preference: An updated systematic review with synthesis of previous evidence,evidence/evidence_import_refs_2025_09_12_10_1016_j_msksp_2018_09_006.md
evidence_import_refs_2025_09_12_10_1016_j_msksp_2019_03_009,https://doi.org/10.1016/j.msksp.2019.03.009,"Prognostic factors for persistent pain after a first episode of nonspecific idiopathic, non-traumatic neck pain: A systematic review",evidence/evidence_import_refs_2025_09_12_10_1016_j_msksp_2019_03_009.md
evidence_import_refs_2025_09_12_10_1016_j_msksp_2021_102386,https://doi.org/10.1016/j.msksp.2021.102386,Effectiveness of a manual therapy protocol based on articulatory techniques in migraine patients. A randomized controlled trial,evidence/evidence_import_refs_2025_09_12_10_1016_j_msksp_2021_102386.md
evidence_import_refs_2025_09_12_10_1016_j_msksp_2022_102597,https://doi.org/10.1016/j.msksp.2022.102597,"Exercise as effective as surgery in improving quality of life, disability, and pain for large to massive rotator cuff tears: A systematic review &amp; meta-analysis",evidence/evidence_import_refs_2025_09_12_10_1016_j_msksp_2022_102597.md
evidence_import_refs_2025_09_12_10_1016_j_msksp_2022_102663,https://doi.org/10.1016/j.msksp.2022.102663,Person-centered care for musculoskeletal pain: Putting principles into practice,evidence/evidence_import_refs_2025_09_12_10_1016_j_msksp_2022_102663.md
evidence_import_refs_2025_09_12_10_1016_j_msksp_2023_102722,https://doi.org/10.1016/j.msksp.2023.102722,Understanding barriers to adherence to home exercise programs in patients with musculoskeletal neck pain,evidence/evidence_import_refs_2025_09_12_10_1016_j_msksp_2023_102722.md
evidence_import_refs_2025_09_12_10_1016_j_msksp_2024_103132,https://doi.org/10.1016/j.msksp.2024.103132,Clinicians' perspectives on remote patient management: A qualitative exploration of physiotherapists using the DiAL (Direct Access Line) programme,evidence/evidence_import_refs_2025_09_12_10_1016_j_msksp_2024_103132.md
evidence_import_refs_2025_09_12_10_1016_j_ncl_2015_04_010,https://doi.org/10.1016/j.ncl.2015.04.010,Overview of the International Classification of Vestibular Disorders,evidence/evidence_import_refs_2025_09_12_10_1016_j_ncl_2015_04_010.md
evidence_import_refs_2025_09_12_10_1016_j_neubiorev_2016_09_015,https://doi.org/10.1016/j.neubiorev.2016.09.015,Pain in the body. Altered interoception in chronic pain conditions: A systematic review,evidence/evidence_import_refs_2025_09_12_10_1016_j_neubiorev_2016_09_015.md
evidence_import_refs_2025_09_12_10_1016_j_neurol_2021_07_006,https://doi.org/10.1016/j.neurol.2021.07.006,Revised guidelines of the French headache society for the diagnosis and management of migraine in adults. Part 2: Pharmacological treatment,evidence/evidence_import_refs_2025_09_12_10_1016_j_neurol_2021_07_006.md
evidence_import_refs_2025_09_12_10_1016_j_neurol_2021_07_009,https://doi.org/10.1016/j.neurol.2021.07.009,Revised guidelines of the French headache society for the diagnosis and management of migraine in adults. Part 3: Non-pharmacological treatment,evidence/evidence_import_refs_2025_09_12_10_1016_j_neurol_2021_07_009.md
evidence_import_refs_2025_09_12_10_1016_j_nrleng_2017_12_005,https://doi.org/10.1016/j.nrleng.2017.12.005,Manual therapy in adults with tension-type headache: A systematic review,evidence/evidence_import_refs_2025_09_12_10_1016_j_nrleng_2017_12_005.md
evidence_import_refs_2025_09_12_10_1016_j_pain_2006_05_013,https://doi.org/10.1016/j.pain.2006.05.013,Acupuncture for patients with chronic neck pain,evidence/evidence_import_refs_2025_09_12_10_1016_j_pain_2006_05_013.md
evidence_import_refs_2025_09_12_10_1016_j_pain_2008_02_019,https://doi.org/10.1016/j.pain.2008.02.019,Course and prognostic factors of whiplash: A systematic review and meta-analysis ☆,evidence/evidence_import_refs_2025_09_12_10_1016_j_pain_2008_02_019.md
evidence_import_refs_2025_09_12_10_1016_j_pain_2009_12_014,https://doi.org/10.1016/j.pain.2009.12.014,Habituation to pain: Further support for a central component,evidence/evidence_import_refs_2025_09_12_10_1016_j_pain_2009_12_014.md
evidence_import_refs_2025_09_12_10_1016_j_pain_2010_09_015,https://doi.org/10.1016/j.pain.2010.09.015,"Partner responses to patient pain and well behaviors and their relationship to patient pain behavior, functioning, and depression",evidence/evidence_import_refs_2025_09_12_10_1016_j_pain_2010_09_015.md
evidence_import_refs_2025_09_12_10_1016_j_pain_2013_05_041,https://doi.org/10.1016/j.pain.2013.05.041,Management of acute whiplash: A randomized controlled trial of multidisciplinary stratified treatments,evidence/evidence_import_refs_2025_09_12_10_1016_j_pain_2013_05_041.md
evidence_import_refs_2025_09_12_10_1016_j_pain_2013_07_001,https://doi.org/10.1016/j.pain.2013.07.001,Derivation of a clinical prediction rule to identify both chronic moderate/severe disability and full recovery following whiplash injury,evidence/evidence_import_refs_2025_09_12_10_1016_j_pain_2013_07_001.md
evidence_import_refs_2025_09_12_10_1016_j_ptsp_2012_03_013,https://doi.org/10.1016/j.ptsp.2012.03.013,Comparison of active stretching technique in males with normal and limited hamstring flexibility,evidence/evidence_import_refs_2025_09_12_10_1016_j_ptsp_2012_03_013.md
evidence_import_refs_2025_09_12_10_1016_j_rehab_2009_07_035,https://doi.org/10.1016/j.rehab.2009.07.035,The value of intermittent cervical traction in recent cervical radiculopathy,evidence/evidence_import_refs_2025_09_12_10_1016_j_rehab_2009_07_035.md
evidence_import_refs_2025_09_12_10_1016_j_rehab_2022_101631,https://doi.org/10.1016/j.rehab.2022.101631,"Risk factors for rotator cuff disease: A systematic review and meta-analysis of diabetes, hypertension, and hyperlipidemia",evidence/evidence_import_refs_2025_09_12_10_1016_j_rehab_2022_101631.md
evidence_import_refs_2025_09_12_10_1016_j_rsma_2024_103638,https://doi.org/10.1016/j.rsma.2024.103638,Using piles for wave reduction and coastal protection: A review,evidence/evidence_import_refs_2025_09_12_10_1016_j_rsma_2024_103638.md
evidence_import_refs_2025_09_12_10_1016_j_seppur_2024_128370,https://doi.org/10.1016/j.seppur.2024.128370,"A review on hydrophobic electrospun nanofibers-based materials and membranes for water treatment: Challenges, outlook, and stability",evidence/evidence_import_refs_2025_09_12_10_1016_j_seppur_2024_128370.md
evidence_import_refs_2025_09_12_10_1016_j_spinee_2004_11_007,https://doi.org/10.1016/j.spinee.2004.11.007,"Centralization as a predictor of provocation discography results in chronic low back pain, and the influence of disability and distress on diagnostic power",evidence/evidence_import_refs_2025_09_12_10_1016_j_spinee_2004_11_007.md
evidence_import_refs_2025_09_12_10_1016_j_spinee_2010_06_005,https://doi.org/10.1016/j.spinee.2010.06.005,The prognosis of chronic low back pain is determined by changes in pain and disability in the initial period,evidence/evidence_import_refs_2025_09_12_10_1016_j_spinee_2010_06_005.md
evidence_import_refs_2025_09_12_10_1016_j_spinee_2010_10_023,https://doi.org/10.1016/j.spinee.2010.10.023,An evidence-based clinical guideline for the diagnosis and treatment of cervical radiculopathy from degenerative disorders,evidence/evidence_import_refs_2025_09_12_10_1016_j_spinee_2010_10_023.md
evidence_import_refs_2025_09_12_10_1016_j_spinee_2012_10_007,https://doi.org/10.1016/j.spinee.2012.10.007,Predicting the evolution of low back pain patients in routine clinical practice: results from a registry within the Spanish National Health Service,evidence/evidence_import_refs_2025_09_12_10_1016_j_spinee_2012_10_007.md
evidence_import_refs_2025_09_12_10_1016_j_spinee_2013_04_021,https://doi.org/10.1016/j.spinee.2013.04.021,"A Medicolegal Analysis of Worker Appeals for Fibromyalgia as a Compensable Condition Following Workplace Soft-tissue Injury. Fitzcharles MA, Ste-Marie PA, Shir Y. J Rheumatol 2013;40(3):323–8. Epub 2013 Jan 15",evidence/evidence_import_refs_2025_09_12_10_1016_j_spinee_2013_04_021.md
evidence_import_refs_2025_09_12_10_1016_j_spinee_2013_08_027,https://doi.org/10.1016/j.spinee.2013.08.027,Individual and intervention-related factors associated with adherence to home exercise in chronic low back pain: a systematic review,evidence/evidence_import_refs_2025_09_12_10_1016_j_spinee_2013_08_027.md
evidence_import_refs_2025_09_12_10_1016_j_spinee_2013_09_036,https://doi.org/10.1016/j.spinee.2013.09.036,The role of fear avoidance beliefs as a prognostic factor for outcome in patients with nonspecific low back pain: a systematic review,evidence/evidence_import_refs_2025_09_12_10_1016_j_spinee_2013_09_036.md
evidence_import_refs_2025_09_12_10_1016_j_spinee_2014_03_003,https://doi.org/10.1016/j.spinee.2014.03.003,Catastrophizing—a prognostic factor for outcome in patients with low back pain: a systematic review,evidence/evidence_import_refs_2025_09_12_10_1016_j_spinee_2014_03_003.md
evidence_import_refs_2025_09_12_10_1016_j_spinee_2015_10_037,https://doi.org/10.1016/j.spinee.2015.10.037,Symptoms of depression as a prognostic factor for low back pain: a systematic review,evidence/evidence_import_refs_2025_09_12_10_1016_j_spinee_2015_10_037.md
evidence_import_refs_2025_09_12_10_1016_j_spinee_2019_01_006,https://doi.org/10.1016/j.spinee.2019.01.006,Comparison of the history and physical examination for hip osteoarthritis and lumbar spinal stenosis,evidence/evidence_import_refs_2025_09_12_10_1016_j_spinee_2019_01_006.md
evidence_import_refs_2025_09_12_10_1016_s0140_6736_04_17670_8,https://doi.org/10.1016/S0140-6736(04)17670-8,External validity of randomised controlled trials: “To whom do the results of this trial apply?”,evidence/evidence_import_refs_2025_09_12_10_1016_s0140_6736_04_17670_8.md
evidence_import_refs_2025_09_12_10_1016_s0140_6736_14_60457_8,https://doi.org/10.1016/S0140-6736(14)60457-8,Comprehensive physiotherapy exercise programme or advice for chronic whiplash (PROMISE): a pragmatic randomised controlled trial,evidence/evidence_import_refs_2025_09_12_10_1016_s0140_6736_14_60457_8.md
evidence_import_refs_2025_09_12_10_1016_s0140_6736_16_31460_x,https://doi.org/10.1016/S0140-6736(16)31460-X,"Global, regional, and national disability-adjusted life-years (DALYs) for 315 diseases and injuries and healthy life expectancy (HALE), 1990–2015: a systematic analysis for the Global Burden of Disease Study 2015",evidence/evidence_import_refs_2025_09_12_10_1016_s0140_6736_16_31460_x.md
evidence_import_refs_2025_09_12_10_1016_s0140_6736_16_32586_7,https://doi.org/10.1016/S0140-6736(16)32586-7,Levers for addressing medical underuse and overuse: achieving high-value health care,evidence/evidence_import_refs_2025_09_12_10_1016_s0140_6736_16_32586_7.md
evidence_import_refs_2025_09_12_10_1016_s0140_6736_18_30489_6,https://doi.org/10.1016/s0140-6736(18)30489-6,"Prevention and treatment of low back pain: evidence, challenges, and promising directions",evidence/evidence_import_refs_2025_09_12_10_1016_s0140_6736_18_30489_6.md
evidence_import_refs_2025_09_12_10_1016_s0147_0272_00_90001_1,https://doi.org/10.1016/S0147-0272(00)90001-1,Part IV: The chiropractor's role in pain management for oncology patients,evidence/evidence_import_refs_2025_09_12_10_1016_s0147_0272_00_90001_1.md
evidence_import_refs_2025_09_12_10_1016_s0363_5023_05_80426_5,https://doi.org/10.1016/S0363-5023(05)80426-5,Analysis of carpal instability: I. Description of the scheme,evidence/evidence_import_refs_2025_09_12_10_1016_s0363_5023_05_80426_5.md
evidence_import_refs_2025_09_12_10_1016_s1474_4422_13_70107_8,https://doi.org/10.1016/S1474-4422(13)70107-8,Vestibular migraine: clinical aspects and pathophysiology,evidence/evidence_import_refs_2025_09_12_10_1016_s1474_4422_13_70107_8.md
evidence_import_refs_2025_09_12_10_1038_s41598_017_09429_1,https://doi.org/10.1038/s41598-017-09429-1,Feeling stiffness in the back: a protective perceptual inference in chronic back pain,evidence/evidence_import_refs_2025_09_12_10_1038_s41598_017_09429_1.md
evidence_import_refs_2025_09_12_10_1038_s41598_020_76704_z,https://doi.org/10.1038/s41598-020-76704-z,No relationship between the acromiohumeral distance and pain in adults with subacromial pain syndrome: a systematic review and meta-analysis,evidence/evidence_import_refs_2025_09_12_10_1038_s41598_020_76704_z.md
evidence_import_refs_2025_09_12_10_1038_s41598_024_68192_2,https://doi.org/10.1038/s41598-024-68192-2,Clinical relevance of combined treatment with exercise in patients with chronic low back pain: a randomized controlled trial,evidence/evidence_import_refs_2025_09_12_10_1038_s41598_024_68192_2.md
evidence_import_refs_2025_09_12_10_1055_s_0039_3402476,https://doi.org/10.1055/s-0039-3402476,Associação entre ombro congelado e tireopatias: Reforçando as evidências,evidence/evidence_import_refs_2025_09_12_10_1055_s_0039_3402476.md
evidence_import_refs_2025_09_12_10_1056_nejm199502093320602,https://doi.org/10.1056/nejm199502093320602,"The Treatment of Acute Low Back Pain — Bed Rest, Exercises, or Ordinary Activity?",evidence/evidence_import_refs_2025_09_12_10_1056_nejm199502093320602.md
evidence_import_refs_2025_09_12_10_1056_nejm199809033391006,https://doi.org/10.1056/NEJM199809033391006,Use and Cost Effectiveness of Smoking-Cessation Services under Four Insurance Plans in a Health Maintenance Organization,evidence/evidence_import_refs_2025_09_12_10_1056_nejm199809033391006.md
evidence_import_refs_2025_09_12_10_1056_nejmra052116,https://doi.org/10.1056/NEJMra052116,Community-Acquired Bacterial Meningitis in Adults,evidence/evidence_import_refs_2025_09_12_10_1056_nejmra052116.md
evidence_import_refs_2025_09_12_10_1067_mmt_2002_126127,https://doi.org/10.1067/mmt.2002.126127,The Webster Technique: A chiropractic technique with obstetric implications,evidence/evidence_import_refs_2025_09_12_10_1067_mmt_2002_126127.md
evidence_import_refs_2025_09_12_10_1080_02640414_2017_1340660,https://doi.org/10.1080/02640414.2017.1340660,Fundamental motor skills: A systematic review of terminology,evidence/evidence_import_refs_2025_09_12_10_1080_02640414_2017_1340660.md
evidence_import_refs_2025_09_12_10_1080_07399332_2012_655385,https://doi.org/10.1080/07399332.2012.655385,The Use of Perineal Massage in the Second Stage of Labor and Follow-Up of Postpartum Perineal Outcomes,evidence/evidence_import_refs_2025_09_12_10_1080_07399332_2012_655385.md
evidence_import_refs_2025_09_12_10_1080_09593985_2018_1490839,https://doi.org/10.1080/09593985.2018.1490839,Association between changes in function among patients with lumbar impairments classified according to the STarT Back Screening Tool and managed by McKenzie credentialed physiotherapists,evidence/evidence_import_refs_2025_09_12_10_1080_09593985_2018_1490839.md
evidence_import_refs_2025_09_12_10_1080_09593985_2019_1710881,https://doi.org/10.1080/09593985.2019.1710881,The McKenzie Method and its association with psychosocial outcomes in low back pain: a systematic review,evidence/evidence_import_refs_2025_09_12_10_1080_09593985_2019_1710881.md
evidence_import_refs_2025_09_12_10_1080_09638288_2020_1799248,https://doi.org/10.1080/09638288.2020.1799248,Outcome of group physical therapy treatment for non-specific low back pain patients can be predicted with the cross-culturally adapted and validated Hungarian version STarT back screening tool,evidence/evidence_import_refs_2025_09_12_10_1080_09638288_2020_1799248.md
evidence_import_refs_2025_09_12_10_1080_10255842_2020_1812844,https://doi.org/10.1080/10255842.2020.1812844,The biomechanical Nature of nucleus Pulposus in a fissured disc revealed by quantitative MRI performed under dynamic conditions,evidence/evidence_import_refs_2025_09_12_10_1080_10255842_2020_1812844.md
evidence_import_refs_2025_09_12_10_1080_10669817_2019_1661706,https://doi.org/10.1080/10669817.2019.1661706,A study exploring the prevalence of Extremity Pain of Spinal Source (EXPOSS),evidence/evidence_import_refs_2025_09_12_10_1080_10669817_2019_1661706.md
evidence_import_refs_2025_09_12_10_1080_10669817_2019_1676969,https://doi.org/10.1080/10669817.2019.1676969,Lack of evidence for stating ‘spinal source’ of pain in EXPOSS study,evidence/evidence_import_refs_2025_09_12_10_1080_10669817_2019_1676969.md
evidence_import_refs_2025_09_12_10_1080_10669817_2019_1676970,https://doi.org/10.1080/10669817.2019.1676970,Author’s response to Anthony Halimi and David Poulter’s letter to the editor regarding ‘A study exploring the prevalence of extremity pain of spinal source (EXPOSS)’,evidence/evidence_import_refs_2025_09_12_10_1080_10669817_2019_1676970.md
evidence_import_refs_2025_09_12_10_1080_10669817_2022_2030625,https://doi.org/10.1080/10669817.2022.2030625,Exploring indicators of extremity pain of spinal source as identified by Mechanical Diagnosis and Therapy (MDT): a secondary analysis of a prospective cohort study,evidence/evidence_import_refs_2025_09_12_10_1080_10669817_2022_2030625.md
evidence_import_refs_2025_09_12_10_1080_14767058_2018_1512574,https://doi.org/10.1080/14767058.2018.1512574,Perineal massage during labor: a systematic review and meta-analysis of randomized controlled trials,evidence/evidence_import_refs_2025_09_12_10_1080_14767058_2018_1512574.md
evidence_import_refs_2025_09_12_10_1080_24733938_2019_1705996,https://doi.org/10.1080/24733938.2019.1705996,Do Niggles Matter? - Increased injury risk following physical complaints in football (soccer),evidence/evidence_import_refs_2025_09_12_10_1080_24733938_2019_1705996.md
evidence_import_refs_2025_09_12_10_1093_cercor_bhs166,https://doi.org/10.1093/cercor/bhs166,A Neural Link Between Feeling and Hearing,evidence/evidence_import_refs_2025_09_12_10_1093_cercor_bhs166.md
evidence_import_refs_2025_09_12_10_1093_cercor_bhw104,https://doi.org/10.1093/cercor/bhw104,Here Comes Trouble: Prestimulus Brain Activity Predicts Enhanced Perception of Threat,evidence/evidence_import_refs_2025_09_12_10_1093_cercor_bhw104.md
evidence_import_refs_2025_09_12_10_1093_ecam_neh138,https://doi.org/10.1093/ecam/neh138,The Use of Complementary and Alternative Medicine Among California Adults With and Without Cancer,evidence/evidence_import_refs_2025_09_12_10_1093_ecam_neh138.md
evidence_import_refs_2025_09_12_10_1093_jpepsy_jsj064,https://doi.org/10.1093/jpepsy/jsj064,Development and Evaluation of a Cognitive-Behavioral Intervention for Juvenile Fibromyalgia,evidence/evidence_import_refs_2025_09_12_10_1093_jpepsy_jsj064.md
evidence_import_refs_2025_09_12_10_1093_milmed_usae080,https://doi.org/10.1093/milmed/usae080,A Functional Restoration Program for Active Duty Service Members With Chronic Pain: Examining the Impact of Co-occurring PTSD on Treatment Response,evidence/evidence_import_refs_2025_09_12_10_1093_milmed_usae080.md
evidence_import_refs_2025_09_12_10_1093_nutrit_nuae058,https://doi.org/10.1093/nutrit/nuae058,Effects of cinnamon supplementation on metabolic biomarkers in individuals with type 2 diabetes: a systematic review and meta-analysis,evidence/evidence_import_refs_2025_09_12_10_1093_nutrit_nuae058.md
evidence_import_refs_2025_09_12_10_1093_occmed_kqg072,https://doi.org/10.1093/occmed/kqg072,Personal and occupational predictors of sciatica in the GAZEL cohort,evidence/evidence_import_refs_2025_09_12_10_1093_occmed_kqg072.md
evidence_import_refs_2025_09_12_10_1093_pm_pnx019,https://doi.org/10.1093/pm/pnx019,The ACTTION–APS–AAPM Pain Taxonomy (AAAPT) Multidimensional Approach to Classifying Acute Pain Conditions,evidence/evidence_import_refs_2025_09_12_10_1093_pm_pnx019.md
evidence_import_refs_2025_09_12_10_1093_ptj_pzaa028,https://doi.org/10.1093/ptj/pzaa028,Physical Therapists and Physicians Evaluate Nonarthritic Hip Disease Differently: Results From a National Survey,evidence/evidence_import_refs_2025_09_12_10_1093_ptj_pzaa028.md
evidence_import_refs_2025_09_12_10_1093_ptj_pzaa231,https://doi.org/10.1093/ptj/pzaa231,Effectiveness of Mechanical Traction for Lumbar Radiculopathy: A Systematic Review and Meta-Analysis,evidence/evidence_import_refs_2025_09_12_10_1093_ptj_pzaa231.md
evidence_import_refs_2025_09_12_10_1093_ptj_pzab007,https://doi.org/10.1093/ptj/pzab007,Is Neck Posture Subgroup in Late Adolescence a Risk Factor for Persistent Neck Pain in Young Adults? A Prospective Study,evidence/evidence_import_refs_2025_09_12_10_1093_ptj_pzab007.md
evidence_import_refs_2025_09_12_10_1093_ptj_pzab308,https://doi.org/10.1093/ptj/pzab308,Exercise and Manual Therapy for the Treatment of Primary Headache: An Umbrella and Mapping Review,evidence/evidence_import_refs_2025_09_12_10_1093_ptj_pzab308.md
evidence_import_refs_2025_09_12_10_1093_rheumatology_ken424,https://doi.org/10.1093/rheumatology/ken424,Musculoskeletal pain is associated with a long-term increased risk of cancer and cardiovascular-related mortality,evidence/evidence_import_refs_2025_09_12_10_1093_rheumatology_ken424.md
evidence_import_refs_2025_09_12_10_1097_00007632_199105000_00011,https://doi.org/10.1097/00007632-199105000-00011,Prevalence of Back Pain in Pregnancy,evidence/evidence_import_refs_2025_09_12_10_1097_00007632_199105000_00011.md
evidence_import_refs_2025_09_12_10_1097_00007632_199705150_00011,https://doi.org/10.1097/00007632-199705150-00011,A Prospective Study of Centralization of Lumbar and Referred Pain,evidence/evidence_import_refs_2025_09_12_10_1097_00007632_199705150_00011.md
evidence_import_refs_2025_09_12_10_1097_00007632_200301010_00014,https://doi.org/10.1097/00007632-200301010-00014,Reliability and Diagnostic Accuracy of the Clinical Examination and Patient Self-Report Measures for Cervical Radiculopathy,evidence/evidence_import_refs_2025_09_12_10_1097_00007632_200301010_00014.md
evidence_import_refs_2025_09_12_10_1097_01_brs_0000146464_23007_2a,https://doi.org/10.1097/01.brs.0000146464.23007.2a,Does it Matter Which Exercise?,evidence/evidence_import_refs_2025_09_12_10_1097_01_brs_0000146464_23007_2a.md
evidence_import_refs_2025_09_12_10_1097_01_brs_0000214884_18502_93,https://doi.org/10.1097/01.brs.0000214884.18502.93,The McKenzie Method for Low Back Pain,evidence/evidence_import_refs_2025_09_12_10_1097_01_brs_0000214884_18502_93.md
evidence_import_refs_2025_09_12_10_1097_ajp_0000000000000251,https://doi.org/10.1097/ajp.0000000000000251,Hormonal and Clinical Predictors for Post–egg Retrieval Pain in Women Undergoing Assisted Reproductive Technology Procedures,evidence/evidence_import_refs_2025_09_12_10_1097_ajp_0000000000000251.md
evidence_import_refs_2025_09_12_10_1097_bpo_0000000000002779,https://doi.org/10.1097/bpo.0000000000002779,Efficacy of a Multimodal Surgical Site Injection for Postoperative Pain Control in Pediatric Patients With Cerebral Palsy Undergoing Hip Reconstruction: A Randomized Controlled Trial,evidence/evidence_import_refs_2025_09_12_10_1097_bpo_0000000000002779.md
evidence_import_refs_2025_09_12_10_1097_brs_0000000000000059,https://doi.org/10.1097/BRS.0000000000000059,Expectation of Recovery From Low Back Pain,evidence/evidence_import_refs_2025_09_12_10_1097_brs_0000000000000059.md
evidence_import_refs_2025_09_12_10_1097_brs_0000000000000981,https://doi.org/10.1097/BRS.0000000000000981,"Do Participants With Low Back Pain Who Respond to Spinal Manipulative Therapy Differ Biomechanically From Nonresponders, Untreated Controls or Asymptomatic Controls?",evidence/evidence_import_refs_2025_09_12_10_1097_brs_0000000000000981.md
evidence_import_refs_2025_09_12_10_1097_brs_0000000000004781,https://doi.org/10.1097/BRS.0000000000004781,Longitudinal Care Patterns and Utilization Among Patients With New-Onset Neck Pain by Initial Provider Specialty,evidence/evidence_import_refs_2025_09_12_10_1097_brs_0000000000004781.md
evidence_import_refs_2025_09_12_10_1097_brs_0000000000005128,https://doi.org/10.1097/brs.0000000000005128,"Letter to the Editor Concerning “The Role of Liposomal Bupivacaine in Multimodal Pain Management Following Posterior Spinal Fusion for Adolescent Idiopathic Scoliosis” by Changoor, Giakas, et al",evidence/evidence_import_refs_2025_09_12_10_1097_brs_0000000000005128.md
evidence_import_refs_2025_09_12_10_1097_brs_0b013e3181644600,https://doi.org/10.1097/BRS.0b013e3181644600,Risk of Vertebrobasilar Stroke and Chiropractic Care,evidence/evidence_import_refs_2025_09_12_10_1097_brs_0b013e3181644600.md
evidence_import_refs_2025_09_12_10_1097_brs_0b013e3181644ae8,https://doi.org/10.1097/BRS.0b013e3181644ae8,Assessment of Neck Pain and Its Associated Disorders,evidence/evidence_import_refs_2025_09_12_10_1097_brs_0b013e3181644ae8.md
evidence_import_refs_2025_09_12_10_1097_bsd_0000000000000284,https://doi.org/10.1097/BSD.0000000000000284,Cervical Radiculopathy,evidence/evidence_import_refs_2025_09_12_10_1097_bsd_0000000000000284.md
evidence_import_refs_2025_09_12_10_1097_corr_0000000000001949,https://doi.org/10.1097/CORR.0000000000001949,What Factors Are Associated with Symptomatic Rotator Cuff Tears: A Meta-analysis,evidence/evidence_import_refs_2025_09_12_10_1097_corr_0000000000001949.md
